Answerer_ID,Sum_Answerer_Score
"16554770","3"
"10371732","3"
"121260","3"
"14065916","3"
"1284043","3"
"10864824","3"
"14934390","3"
"13818093","3"
"5452371","3"
"3359577","3"
"14942703","3"
"2032722","3"
"14196628","3"
"2208668","3"
"1906088","3"
"14167364","3"
"13969386","3"
"11971720","3"
"4951187","3"
"11078764","3"
"10417507","3"
"11354266","3"
"12530838","3"
"8742968","3"
"7024693","3"
"5203563","3"
"15013202","3"
"14940169","3"
"4025874","3"
"11283638","3"
"11114926","3"
"5080177","3"
"11049364","3"
"6764739","3"
"12560241","3"
"10199138","3"
"1052639","3"
"10378373","3"
"14772733","3"
"5647933","3"
"12068935","3"
"14965513","3"
"7517519","3"
"701049","3"
"6068769","3"
"13426361","3"
"3677576","3"
"12217470","3"
"6806640","3"
"4434096","3"
"15463002","3"
"6114310","3"
"2514130","3"
"1722383","3"
"15063461","3"
"13952225","3"
"3609487","3"
"1754709","3"
"15044924","3"
"11340830","3"
"15867258","3"
"15593967","3"
"13035654","3"
"5472004","3"
"13094947","3"
"13230134","3"
"14075795","3"
"13406344","3"
"11543023","3"
"1037407","3"
"14951170","3"
"5972993","3"
"14152729","3"
"12665518","3"
"15597363","3"
"12498420","3"
"9523723","3"
"6935152","3"
"14505884","3"
"13242245","3"
"12911704","3"
"7899226","3"
"12457293","3"
"3120345","3"
"15551976","3"
"16453304","3"
"13680090","3"
"150851","3"
"4114896","3"
"15063758","3"
"8691571","3"
"7475838","3"
"8303912","3"
"5644767","3"
"1422096","3"
"3054394","3"
"14046798","3"
"2329060","3"
"8821134","3"
"1765658","3"
"1716310","3"
"7951589","3"
"652669","3"
"11942268","3"
"16446306","3"
"10963215","3"
"4682692","3"
"14056324","3"
"10915018","3"
"12089982","3"
"14596032","3"
"1055200","3"
"13849472","3"
"11969178","3"
"14956514","3"
"3757232","3"
"7102037","3"
"13207595","3"
"10188737","3"
"336378","3"
"15236333","3"
"10951015","3"
"4082012","3"
"15399461","3"
"3346946","3"
"16744902","3"
"12409187","3"
"3376059","3"
"9693927","3"
"3669593","3"
"15267634","3"
"15848511","3"
"9769731","3"
"11355617","3"
"17242950","3"
"3592884","3"
"10150468","3"
"11575257","3"
"16352074","3"
"16660603","3"
"1858116","3"
"13252381","3"
"8006389","3"
"10309342","3"
"14234217","3"
"12746710","3"
"15429669","3"
"17055115","3"
"13891977","3"
"10565855","3"
"15338632","3"
"14642700","3"
"223432","3"
"33795","3"
"11594495","3"
"15082118","3"
"12496872","3"
"16876549","3"
"14769940","3"
"5518178","3"
"8595790","3"
"3715819","3"
"8791788","3"
"3341567","3"
"14022084","3"
"5501407","3"
"5761588","3"
"125816","3"
"3184805","3"
"14785423","3"
"15440901","3"
"995896","3"
"11407251","3"
"3386109","3"
"16049714","3"
"9332433","3"
"493161","3"
"14690802","3"
"10729196","3"
"14816783","3"
"3995472","3"
"16827915","3"
"10678162","3"
"11641307","3"
"14107880","3"
"5468364","3"
"2979115","3"
"9047353","3"
"9785875","3"
"11877298","3"
"15532815","3"
"7245145","3"
"13318934","3"
"10503821","3"
"12587354","3"
"11213832","3"
"13021743","3"
"13081815","3"
"5805893","3"
"14983149","3"
"9728623","3"
"5489111","3"
"10554343","3"
"8731021","3"
"9468203","3"
"16424558","3"
"15716636","3"
"11434507","3"
"10481033","3"
"288568","3"
"12799038","3"
"15134862","3"
"14332185","3"
"3140839","3"
"15130177","3"
"1836590","3"
"15029547","3"
"4163143","3"
"17479823","3"
"16466764","3"
"293895","3"
"11931195","3"
"9540174","3"
"14517809","3"
"15806697","3"
"6391419","3"
"14353753","3"
"6879899","3"
"9353691","3"
"13455471","3"
"7702557","3"
"5140209","3"
"15389735","3"
"13527873","3"
"6276385","3"
"10416012","3"
"9393213","3"
"1150636","3"
"5816487","3"
"7301183","3"
"10826013","3"
"12108217","3"
"13673125","3"
"313628","3"
"16708112","3"
"7898913","3"
"15488676","3"
"14978638","3"
"12642339","3"
"7390721","3"
"6610","3"
"17176901","3"
"6774538","3"
"14415752","3"
"11317980","3"
"14119218","3"
"6245929","3"
"16167243","3"
"13778320","3"
"12816081","3"
"16799696","3"
"14993687","3"
"5256923","3"
"6365084","3"
"5945712","3"
"2911922","3"
"867395","3"
"508907","3"
"4022580","3"
"2493733","3"
"4109326","3"
"11976896","3"
"15969041","3"
"13631591","3"
"6347079","3"
"4308987","3"
"12394274","3"
"3110740","3"
"5511504","3"
"17266473","3"
"13029374","3"
"14548014","3"
"1362485","3"
"13836545","3"
"4363315","3"
"2225833","3"
"12228795","3"
"12231242","3"
"9504121","3"
"14135148","3"
"237939","3"
"13076747","3"
"6427186","3"
"4685707","3"
"123802","3"
"8507120","3"
"4057186","3"
"14737723","3"
"4605105","3"
"16309632","3"
"10489704","3"
"4885953","3"
"7836691","3"
"15429188","3"
"15873220","3"
"10136013","3"
"14199865","3"
"17170088","3"
"16677928","3"
"466862","3"
"1537195","3"
"6676018","3"
"4751726","3"
"14154066","3"
"12248328","3"
"1453270","3"
"14699321","3"
"13668157","3"
"6025629","3"
"15353851","3"
"12922407","3"
"966024","3"
"8683115","3"
"15854259","3"
"4106261","3"
"10166393","3"
"8878160","3"
"14904283","3"
"1863592","3"
"15402788","3"
"6615517","3"
"1806763","3"
"16993728","3"
"10003262","3"
"16909723","3"
"8721389","3"
"10413299","3"
"15513926","3"
"543875","3"
"3200740","3"
"1837006","3"
"11125970","3"
"14302009","3"
"14635430","3"
"3320620","3"
"705676","3"
"9635098","3"
"9528291","3"
"15276938","3"
"7703024","3"
"253056","3"
"13621721","3"
"15381454","3"
"3286984","3"
"13484707","3"
"12828017","3"
"15288405","3"
"14191957","3"
"93105","3"
"16901373","3"
"8717190","3"
"9557970","3"
"11691770","3"
"8464389","3"
"9986591","3"
"15099426","3"
"10980926","3"
"11882186","3"
"14165115","3"
"14897597","3"
"4547481","3"
"14135840","3"
"2298070","3"
"15530059","3"
"13564172","3"
"11239740","3"
"2319844","3"
"2018133","3"
"3621575","3"
"16244695","3"
"11787374","3"
"6910471","3"
"10400870","3"
"13047327","3"
"12988930","3"
"10146241","3"
"3885376","3"
"2205580","3"
"2711488","3"
"15120820","3"
"1079990","3"
"7114703","3"
"1364242","3"
"13916809","3"
"5416327","3"
"11918725","3"
"15075836","3"
"8890578","3"
"7798821","3"
"8757925","3"
"14426545","3"
"5848395","3"
"15446749","3"
"5634526","3"
"10010538","3"
"4360315","3"
"2395796","3"
"12999982","3"
"12488201","3"
"6883240","3"
"2162377","3"
"13183614","3"
"16635529","3"
"16380923","3"
"14281236","3"
"15010225","3"
"10639469","3"
"12012766","3"
"12907359","3"
"3166723","3"
"13188999","3"
"15197213","3"
"5724705","3"
"14979760","3"
"7132550","3"
"2945373","3"
"9307825","3"
"11360318","3"
"6089494","3"
"8035804","3"
"14725569","3"
"1409704","3"
"8981425","3"
"1884431","3"
"11016875","3"
"4271097","3"
"12092477","3"
"13704321","3"
"9100289","3"
"6739275","3"
"2359634","3"
"8396690","3"
"12384666","3"
"7350469","3"
"1867239","3"
"7581507","3"
"10362396","3"
"13870033","3"
"14627890","3"
"15506867","3"
"15441837","3"
"10865669","3"
"7091492","3"
"1655335","3"
"7602551","3"
"15703875","3"
"10387659","3"
"5753035","3"
"13354617","3"
"7871601","3"
"4290866","3"
"5078547","3"
"10869720","3"
"2640344","3"
"16025697","3"
"14933870","3"
"7096074","3"
"15403841","3"
"6092788","3"
"4424457","3"
"7487335","3"
"1710359","3"
"3179389","3"
"15420736","3"
"3181539","3"
"15446500","3"
"14976549","3"
"48597","3"
"12961420","3"
"16788498","3"
"7195043","3"
"1101221","3"
"15154281","3"
"15049873","3"
"15653419","3"
"1940200","3"
"3790701","3"
"11390523","3"
"7243161","3"
"6577636","3"
"13682949","3"
"1456253","3"
"5446933","3"
"10734200","3"
"8178963","3"
"2678097","3"
"13313572","3"
"12521158","3"
"9599091","3"
"8796826","3"
"2612484","3"
"11324701","3"
"15754672","3"
"3313819","3"
"118912","3"
"4486363","3"
"12952113","3"
"7841385","3"
"2386514","3"
"9750066","3"
"14765128","3"
"5984358","3"
"805417","3"
"17152082","3"
"5290519","3"
"14351818","3"
"14658259","3"
"7813311","3"
"14516046","3"
"10714117","3"
"15826038","3"
"14066917","3"
"14191343","3"
"2993390","3"
"1409270","3"
"8465412","3"
"14573521","3"
"14114819","3"
"5527968","3"
"4551945","3"
"14698501","3"
"14137037","3"
"15413228","3"
"4017911","3"
"12433504","3"
"13970892","3"
"14834390","3"
"10130372","3"
"16798662","3"
"4343354","3"
"4257991","3"
"12040795","3"
"8201723","3"
"12366413","3"
"4762179","3"
"3975172","3"
"13880223","3"
"5465069","3"
"10041407","3"
"12635859","3"
"16640098","3"
"13342990","3"
"10829739","3"
"15131846","3"
"11540990","3"
"2213675","3"
"8040524","3"
"6210332","3"
"8381385","3"
"12725748","3"
"7163041","3"
"7920473","3"
"10279321","3"
"13290206","3"
"6404790","3"
"10601434","3"
"13748961","3"
"9578273","3"
"2135504","3"
"14435068","3"
"10747873","3"
"15077381","3"
"15071560","3"
"775806","3"
"16014718","3"
"9940665","3"
"3856731","3"
"8235812","3"
"15820207","3"
"15834096","3"
"4208588","3"
"114462","3"
"1276664","3"
"293594","3"
"13795792","3"
"7269600","3"
"8188666","3"
"14046489","3"
"11747148","3"
"7959545","3"
"15771435","3"
"5868088","3"
"12604228","3"
"8098068","3"
"17236457","3"
"5201706","3"
"2486153","3"
"13959706","3"
"15092407","3"
"15515477","3"
"6705003","3"
"15958880","3"
"16666534","3"
"15074573","3"
"12396982","3"
"3063727","3"
"15985323","3"
"1107807","3"
"13993668","3"
"2202112","3"
"11103856","3"
"15613381","3"
"13040278","3"
"7212465","3"
"15979724","3"
"13506001","3"
"6780257","3"
"3444107","3"
"17182016","3"
"685641","3"
"10909537","3"
"9863176","3"
"15477112","3"
"6700017","3"
"16073400","3"
"16103331","3"
"6094596","3"
"10829044","3"
"16421106","3"
"9928809","3"
"15858777","3"
"12958620","3"
"6775159","3"
"4599450","3"
"6371086","3"
"15171762","3"
"16907660","3"
"7461381","3"
"14251756","3"
"6651736","3"
"5200329","3"
"11808204","3"
"10630458","3"
"4247851","3"
"11008641","3"
"10987945","3"
"13890028","3"
"17254677","3"
"5934316","3"
"11803249","3"
"19880","3"
"11923119","3"
"15767986","3"
"30581","3"
"14868795","3"
"14186116","3"
"3775114","3"
"7385884","3"
"13785138","3"
"12319746","3"
"12361267","3"
"10637953","3"
"14342370","3"
"176273","3"
"8993539","3"
"9946963","3"
"14904772","3"
"10487419","3"
"7618968","3"
"13629751","3"
"15199769","3"
"3392453","3"
"4207055","3"
"5501320","3"
"16031519","3"
"11302651","3"
"12556100","3"
"11816147","3"
"12238287","3"
"6458354","3"
"4276647","3"
"929122","3"
"12746958","3"
"15507350","3"
"5668891","3"
"498629","3"
"11417771","3"
"2713525","3"
"4314065","3"
"755371","3"
"14546181","3"
"11402934","3"
"8996211","3"
"12829289","3"
"1459079","3"
"1152381","3"
"12602974","3"
"14999752","3"
"16754978","3"
"2567440","3"
"3547580","3"
"9263000","3"
"9393525","3"
"16448098","3"
"15569027","3"
"11443072","3"
"123664","3"
"3652805","3"
"7340521","3"
"15856985","3"
"14314441","3"
"8237683","3"
"17286985","3"
"12456114","3"
"839128","3"
"8838581","3"
"5025009","3"
"17474053","3"
"12645703","3"
"15897989","3"
"11736959","3"
"12369937","3"
"15126114","3"
"11021404","3"
"11719489","3"
"4162356","3"
"4665684","3"
"6077914","3"
"14339223","3"
"8595891","3"
"16953220","3"
"428862","3"
"15490040","3"
"923763","3"
"14608581","3"
"12765942","3"
"12330294","3"
"7852289","3"
"14307527","3"
"16135713","3"
"11322719","3"
"10005800","3"
"15944024","3"
"9258748","3"
"16523586","3"
"2677943","3"
"6801991","3"
"12100428","3"
"4680533","3"
"4656644","3"
"2690289","3"
"15969421","3"
"4222206","3"
"11551468","3"
"4945771","3"
"12759797","3"
"3314107","3"
"13991407","3"
"4796942","3"
"1878788","3"
"16827175","3"
"14865807","3"
"14512759","3"
"34771","3"
"1626866","3"
"15234015","3"
"10447964","3"
"12249793","3"
"8761414","3"
"12969913","3"
"16238085","3"
"2146491","3"
"16601101","3"
"13039467","3"
"4009284","3"
"14831834","3"
"14729570","3"
"3626305","3"
"14871977","3"
"13742932","3"
"5304124","3"
"7460777","3"
"8405902","3"
"13105088","3"
"11022199","3"
"2373882","3"
"13576600","3"
"5267454","3"
"5532516","3"
"238704","3"
"13618871","3"
"983035","3"
"11777078","3"
"15192378","3"
"15117154","3"
"12455879","3"
"14158141","3"
"2922639","3"
"358999","3"
"10531835","3"
"15380668","3"
"3561865","3"
"2818711","3"
"17277491","3"
"8233320","3"
"14555957","3"
"15040282","3"
"13945859","3"
"10806993","3"
"12122032","3"
"15104754","3"
"15087523","3"
"3131122","3"
"1319128","3"
"7339129","3"
"9278599","3"
"16326760","3"
"10706609","3"
"7536682","3"
"10218529","3"
"12498139","3"
"1215344","3"
"15022532","3"
"13806326","3"
"14685696","3"
"14440209","3"
"2354344","3"
"7842267","3"
"6204860","3"
"4171046","3"
"15845086","3"
"7553525","3"
"541100","3"
"13893409","3"
"529376","3"
"2399008","3"
"6857416","3"
"16417742","3"
"13093763","3"
"9546871","3"
"15445680","3"
"5323559","3"
"2002580","3"
"16557026","3"
"13064727","3"
"16671736","3"
"12926922","3"
"3874006","3"
"10246668","3"
"14614326","3"
"15461659","3"
"2842685","3"
"17243661","3"
"13170908","3"
"7427152","3"
"2934048","3"
"2680053","3"
"157176","3"
"13591072","3"
"12870926","3"
"6387095","3"
"15187872","3"
"2504762","3"
"8022306","3"
"15018233","3"
"59867","3"
"3076183","3"
"14674809","3"
"7599215","3"
"5378271","3"
"10274505","3"
"1577260","3"
"11878472","3"
"11096713","3"
"7686560","3"
"15394667","3"
"8749168","3"
"15206790","3"
"631911","3"
"14732398","3"
"15200133","3"
"10084773","3"
"5319229","3"
"10960279","3"
"15264805","3"
"13573512","3"
"2868611","3"
"102937","3"
"2103916","3"
"880990","3"
"15132998","3"
"9015240","3"
"10772744","3"
"1396308","3"
"4245834","3"
"10471068","3"
"3297613","3"
"7846782","3"
"13803549","3"
"8562400","3"
"14556966","3"
"10181801","3"
"10800011","3"
"2684196","3"
"16185833","3"
"3684433","3"
"15904005","3"
"9553527","3"
"12785964","3"
"10817294","3"
"11317348","3"
"4694757","3"
"15670832","3"
"5749423","3"
"16789038","3"
"10533011","3"
"10075903","3"
"2103431","3"
"4621345","3"
"5129881","3"
"1527504","3"
"7717253","3"
"16642495","3"
"7529411","3"
"15995091","3"
"4452265","3"
"4162689","3"
"2186599","3"
"3337089","3"
"12173038","3"
"16546574","3"
"5389997","3"
"4803555","3"
"16419714","3"
"14843174","3"
"15193061","3"
"13853441","3"
"16937292","3"
"11050869","3"
"6850901","3"
"12170926","3"
"11598566","3"
"12404124","3"
"6206","3"
"16734748","3"
"17482422","3"
"13228737","3"
"10021525","3"
"122727","3"
"15343581","3"
"13033752","3"
"6933993","3"
"14105640","3"
"3433452","3"
"1167385","3"
"15097194","3"
"10424859","3"
"16545058","3"
"4368485","3"
"17483870","3"
"7753089","3"
"4912876","3"
"7315967","3"
"132382","3"
"15302509","3"
"8016184","3"
"9394559","3"
"4266096","3"
"5641598","3"
"4157638","3"
"253722","3"
"12917886","3"
"11398645","3"
"15430319","3"
"7665821","3"
"15404270","3"
"14069762","3"
"16918808","3"
"10758169","3"
"14516016","3"
"825920","3"
"1008142","3"
"9409252","3"
"3501","3"
"1076479","3"
"16930899","3"
"15362060","3"
"15111366","3"
"4374376","3"
"2036464","3"
"14044086","3"
"1097347","3"
"16853111","3"
"3923896","3"
"15941546","3"
"10845113","3"
"3985011","3"
"15321889","3"
"13764201","3"
"1938988","3"
"17464605","3"
"8885662","3"
"695132","3"
"14690085","3"
"15313037","3"
"9822849","3"
"9472575","3"
"13151915","3"
"13329037","3"
"17137299","3"
"17028594","3"
"2062663","3"
"8520807","3"
"12189505","3"
"7583614","3"
"1581090","3"
"4033690","3"
"11940666","3"
"10873394","3"
"3785719","3"
"14691533","3"
"7413964","3"
"6328506","3"
"2574295","3"
"3668129","3"
"10734028","3"
"15502237","3"
"11228029","3"
"11205149","3"
"1319998","3"
"15236220","3"
"1171619","3"
"5954086","3"
"6506040","3"
"10716755","3"
"7200132","3"
"388520","3"
"81804","3"
"24447","3"
"295783","3"
"17013637","3"
"7417070","3"
"13508078","3"
"5941695","3"
"404264","3"
"8656738","3"
"13950143","3"
"15441038","3"
"10487592","3"
"2166173","3"
"1287983","3"
"9197726","3"
"4948719","3"
"810736","3"
"12155712","3"
"15339544","3"
"4489581","3"
"2959456","3"
"4614499","3"
"11108026","3"
"10889650","3"
"13987580","3"
"10148944","3"
"765271","3"
"10223654","3"
"9713830","3"
"14113504","3"
"11118265","3"
"317460","3"
"15401975","3"
"16539675","3"
"14374932","3"
"9520776","3"
"6704116","3"
"1025963","3"
"6846682","3"
"2820002","3"
"1319915","3"
"9465104","3"
"14942605","3"
"15213930","3"
"15702976","3"
"5415668","3"
"11609834","3"
"15501653","3"
"10777048","3"
"4275212","3"
"8918597","3"
"8144254","3"
"10140802","3"
"11663960","3"
"10128017","3"
"15050668","3"
"13884898","3"
"7417592","3"
"10415047","3"
"8583669","3"
"6295455","3"
"1291498","3"
"8336491","3"
"10010173","3"
"4476484","3"
"16323834","3"
"2344363","3"
"224132","3"
"2700344","3"
"3108946","3"
"16789055","3"
"17389","3"
"4021251","3"
"14681800","3"
"758384","3"
"16558464","3"
"15162989","3"
"7905483","3"
"10129053","3"
"7475225","3"
"356307","3"
"1241619","3"
"12544265","3"
"6206603","3"
"12922247","3"
"12195048","3"
"606496","3"
"5260872","3"
"12161444","3"
"17243769","3"
"9529287","3"
"9605433","3"
"1458097","3"
"14750843","3"
"14138716","3"
"14017371","3"
"12940529","3"
"8893051","3"
"6107026","3"
"14432704","3"
"10463552","3"
"11234907","3"
"5729736","3"
"1469465","3"
"10601751","3"
"3488092","3"
"16749558","3"
"8205983","3"
"14959806","3"
"10240583","3"
"3161993","3"
"9944743","3"
"11084558","3"
"15257076","3"
"8377549","3"
"14950238","3"
"11406870","3"
"13628676","3"
"7562853","3"
"2202359","3"
"14438350","3"
"12510550","3"
"11316669","3"
"16935764","3"
"12533660","3"
"16580291","3"
"875343","3"
"3988037","3"
"9952624","3"
"12176602","3"
"14592431","3"
"16699666","3"
"159548","3"
"1234478","3"
"562769","3"
"2251559","3"
"1939996","3"
"6255757","3"
"10985011","3"
"6804632","3"
"15835642","3"
"7148216","3"
"658976","3"
"16488893","3"
"14143074","3"
"11978005","3"
"15779198","3"
"6246686","3"
"4895687","3"
"673638","3"
"15193272","3"
"15889249","3"
"2393191","3"
"626433","3"
"14500761","3"
"673271","3"
"16522513","3"
"3223785","3"
"1909132","3"
"14239429","3"
"11179620","3"
"7415288","3"
"13787741","3"
"6933377","3"
"1701674","3"
"16350668","3"
"14848796","3"
"13743738","3"
"9959225","3"
"11046921","3"
"2247264","3"
"8191929","3"
"15799910","3"
"14897020","3"
"15689275","3"
"14442935","3"
"1600870","3"
"8622630","3"
"13098036","3"
"15827403","3"
"11703652","3"
"12591332","3"
"3821565","3"
"13238936","3"
"750172","3"
"6089852","3"
"4586008","3"
"241605","3"
"14949069","3"
"874024","3"
"15795463","3"
"16758633","3"
"13319197","3"
"9746523","3"
"470477","3"
"513449","3"
"14114249","3"
"14349384","3"
"16181044","3"
"9720696","3"
"7353417","3"
"11431477","3"
"14873149","3"
"11048925","3"
"356579","3"
"7151828","3"
"13275941","3"
"14803323","3"
"4408847","3"
"896373","3"
"15490291","3"
"5087310","3"
"9643565","3"
"15224782","3"
"5521575","3"
"7926562","3"
"15209011","3"
"15517141","3"
"8602080","3"
"871665","3"
"13531219","3"
"7916220","3"
"12238640","3"
"2202210","3"
"704244","3"
"16333043","3"
"15309178","3"
"13127117","3"
"7865759","3"
"11227857","3"
"4605699","3"
"1608646","3"
"12479265","3"
"4250629","3"
"11225821","3"
"13351476","3"
"8187673","3"
"10177420","3"
"14832434","3"
"9998041","3"
"13746318","3"
"621366","3"
"4372824","3"
"2123922","3"
"14068232","3"
"3410474","3"
"17019651","3"
"12032028","3"
"15512511","3"
"9661008","3"
"1589009","3"
"11511818","3"
"3734914","3"
"6664590","3"
"6428981","3"
"15067633","3"
"9967715","3"
"6529926","3"
"15641085","3"
"360826","3"
"9676887","3"
"14355670","3"
"16564664","3"
"6879826","3"
"10603374","3"
"8123645","3"
"15851329","3"
"7844109","3"
"9087548","3"
"3231250","3"
"2949745","3"
"5092780","3"
"4749264","3"
"2649560","3"
"4923949","3"
"11609568","3"
"14273126","3"
"10695495","3"
"11939070","3"
"2381348","3"
"6433093","3"
"16700030","3"
"2261236","3"
"3934100","3"
"13329908","3"
"3521769","3"
"5130078","3"
"10380903","3"
"13618936","3"
"2858934","3"
"15281787","3"
"12104492","3"
"3973834","3"
"2454286","3"
"10619554","3"
"15999854","3"
"13601941","3"
"15524610","3"
"6440256","3"
"10855704","3"
"15826141","3"
"9206456","3"
"3025242","3"
"2205785","3"
"3200554","3"
"11550201","3"
"6242698","3"
"533037","3"
"5603657","3"
"3501958","3"
"7994562","3"
"15540144","3"
"11988351","3"
"12586692","3"
"15422571","3"
"13621105","3"
"17410122","3"
"9158985","3"
